rtt_ms,jitter_ms,loss_pct,throughput_kbps,cwnd,state
74.05229521397102,10.891437776842151,0.0,5426.132498666827,40.43966301509214,CONGESTED
85.4927599068804,77.88964041459019,6.232927361781815,3757.4165055845715,28.27832827797951,UNSTABLE
22.424967912712216,2.5811823459207837,0.0,12079.948508162555,81.87069176432534,STABLE
59.05511254070335,15.896094685344941,0.0,6072.906752182376,57.6761896470817,CONGESTED
290.9852708010028,65.51499473994959,53.91447497391197,63.950213619017234,12.306484005613495,POSSIBLE_PATH_FAILURE
15.882505823153508,1.2336007376897509,0.34718207073676643,5254.724145879883,62.42075879327149,STABLE
19.720175434697822,1.1697506810409977,0.08008398311307087,9973.263477761026,76.99340504896988,STABLE
21.30274521472886,2.247575792433071,0.0,8502.920992552821,61.60165249246171,STABLE
76.63560114099019,9.521481674034643,2.631061861398341,1254.430770924805,24.18970007360135,CONGESTED
27.5086898873126,2.6232317454712333,0.2538940042340161,10664.582744516789,58.34205953036893,STABLE
300.97870648221556,109.74324467331614,27.928480124416627,239.83907435495598,8.067830274859105,POSSIBLE_PATH_FAILURE
104.83139009423383,24.97336170090147,8.046968187643817,1877.5628596020338,20.223853611928092,DEGRADED
14.221058919223442,6.554365680515449,0.18154529611860878,8662.11598241896,46.15691856614266,STABLE
24.593857717166117,1.540845611728707,0.045110720941547444,7274.17605205556,71.40401807824183,STABLE
128.07950592993086,34.23021497423346,1.4585425312243006,700.0974320166839,21.206055189403422,DEGRADED
133.71159450564167,32.36154983757744,6.982034634614696,1957.2174748152302,14.423573784886216,DEGRADED
88.50710834132289,5.580696518512457,0.6674849693425343,1663.5969678129322,45.55170811331679,CONGESTED
332.9048133080688,79.24538890596034,58.498789465384924,343.8868038564752,12.414755426057347,POSSIBLE_PATH_FAILURE
8.216963768851343,0.0,0.0,9987.932857038715,73.07972464470231,STABLE
23.849509661058633,5.657262133698872,0.3318548432874286,10115.352510619186,37.815257327939854,STABLE
37.97594522434315,1.4956782638649593,0.45068447836587333,6765.60915426382,94.28629359968633,STABLE
261.39042192102534,90.52348796171101,35.240580388822934,154.65297553875047,13.728392901084874,POSSIBLE_PATH_FAILURE
218.42859326453106,30.124288472610736,3.2250583215475874,3404.346846035418,2.578233737269489,UNSTABLE
135.99768784881005,26.516232421852145,6.029572267374075,509.5251046558818,20.919164929983978,DEGRADED
277.6683101451865,104.48252519859162,37.91657327973172,878.3669258905796,7.8813567133144335,POSSIBLE_PATH_FAILURE
209.07751906144466,73.81805508717795,15.09811537102822,1682.7236790417871,17.59864159059531,UNSTABLE
82.86960592406024,10.829700892773408,0.0,2720.8126282742514,48.31492054153255,CONGESTED
164.19403788572302,101.407450621425,44.975557025176315,842.5729672701032,4.0433987259513895,POSSIBLE_PATH_FAILURE
126.10480329851598,15.878277349780907,9.696694460274358,1205.1900671835765,0.0,DEGRADED
24.344529755644075,58.799408346185174,4.707729112928812,1713.1355614732392,23.389820401804727,UNSTABLE
